,zero_mean_activation,one_mean_activation,two_mean_activation,three_mean_activation,four_mean_activation,five_mean_activation,six_mean_activation,seven_mean_activation,eight_mean_activation,nine_mean_activation
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.014147289536893367,0.006102517992258072,0.436335485432297,6.262095762968063,0.8286841568350792,4.801535957958549,0.04222249273583293,2.3527228559032083,0.8742214235626161,3.0379170066453516
2,5.378350442960858,0.0,0.4593746244944632,0.5521812741979957,0.003362963264808059,0.03195032363058999,0.015834418503101914,0.025162436950486155,0.10515613693743944,0.03226344643160701
3,0.021890613121911883,2.249599658343941,2.8353056610785425,0.09965205587819219,0.2183067407682538,0.0041038673594594,0.7613974373545498,1.276198553318158,0.02270954374782741,0.007129315314814449
4,1.8085974617665634,0.09055490892566741,2.0786920940726996,3.1970832207500934,2.8532154292906635,0.07805660101352259,0.08929411570634693,0.6858260758379474,0.1195173066239804,1.846243170819711
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3.799690584629774,0.4048322119358927,3.0783875184580682,0.08709245037287473,4.402973392397166,0.08689386323839426,1.8380353000164031,2.642446773272008,0.6431482283249498,1.1825747364312411
7,0.02283845086582005,3.3374245787262917,0.009372629873454571,0.003023102851584554,0.13891403875872493,0.0012722284346818923,0.01020264452882111,0.03421100856550038,0.029274283686652778,0.027244925977662204
8,0.09657720774505288,1.7104118123948575,2.1435550133725627,1.2096904391674326,3.0242773251384496,0.025057063180021943,0.0369960256498307,0.0467891407860443,1.932423958173953,1.072824763648212
9,0.008306422363966703,2.690177895233035,1.670272277403623,0.016709752049297096,1.400546555146575,0.2055856406800449,3.4478659586273133,0.6854632977284492,0.11775736494362354,0.04013457964733243
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,3.96691295671463,0.03892434128373861,0.4295195827409625,0.16050795766711234,0.0011646004617214202,1.8986007689125837,0.15708204723522068,1.3051424756664782,1.777967223873362,0.04191452142596245
12,0.062431844413280486,0.0,0.09006449230015277,0.0494049405567348,0.1018108440488577,0.2605669370032847,0.06661136638000607,0.6043601348027587,0.016131776124238967,0.06705148364603519
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.07219299117382616,0.18653164050262422,0.023101228391751646,0.9439612013557925,0.12129129615426064,4.668349681548774,3.230825767546892,0.008533422545529901,1.143926119635813,0.19822854764387013
15,0.045894857197999954,1.2195161148011684,0.027512434534728528,0.9983299442119896,1.1772388081718237,4.211439389245585,2.409945457454771,0.2584372504148632,3.1530302406121047,0.34252212373539803
16,0.894206357344985,0.13010590275377035,0.5607914326898754,3.556470123581588,0.0037695189118385317,2.289393915221095,0.021244310572743418,0.05177472170256078,0.15829315431788563,0.4363090033605695
17,0.00039514130353927613,1.5043397547854112,0.1925091678793542,2.320653575524688,0.47615326222684234,0.017610734417568892,0.00015710857510566712,1.520173908516299,0.04460907426383346,1.5661331814443693
18,0.003335929848253727,0.663921392250806,0.09715055843815207,0.15212123197503388,0.11529747629724443,0.01393001183308661,0.004522463291883469,2.813171499427408,0.7491804057471454,0.7827156343758106
19,4.403450711227953,0.02447855724953115,2.058458577338606,3.202837202012539,0.23274348987638951,2.4858336836909873,0.043077447835356,5.353526502639055,0.2644780671717599,2.396112960629165
20,2.1949546977207066,0.006713951375335455,0.05421858640760183,0.008651913322508335,0.3267425813935697,0.2837635545358062,0.9687612633034587,2.5852148835361004,0.02677077344059944,1.11664102280885
21,0.37359246019087733,0.8004881570544093,0.08156489936634898,0.07882629961892962,2.6491670405454935,0.07292161276564002,1.671998112410307,0.5899376286976039,2.2915903932377697,2.4933332259356975
22,0.06874233555793763,1.00362168735452,4.794396372511983,1.3919569387249648,0.17992205659672617,0.303459525979124,0.10181985791772603,2.9044479293674232,3.7490997060723603,3.26967250229232
23,0.4119789891391993,1.5367534854486584,0.1927278663292527,0.09008260634168982,4.124106320049614,0.13890173127502203,3.4171021124832333,0.05356003490462899,0.27894431054219604,0.032200860504060985
24,0.004728285945951939,2.333606185335666,0.07118303661048413,0.005543430026620626,3.5990779583379626,0.0009700904488563537,0.055151584930717944,0.04837421042099595,0.010061503112316132,0.16810116387531163
25,0.001039916455745697,2.2808772986233232,2.8550013414742423,1.1255383240878583,1.3665914805512875,0.052308028095401825,0.5262339418651536,2.641994547364302,0.5884175793649629,0.25382261604070666
26,0.11666106387972831,0.4947018389478326,0.25126794078946113,6.281697867788375,5.089715168006718,6.288013018138707,0.16616559083014726,4.445958649754524,3.20827593325451,7.421620905114338
27,2.942267742179334,0.029423458946868777,1.7478612634949386,0.30806952541694044,0.020844898387789725,0.3298767891563475,2.836747508823872,0.6812638469412923,1.4937253872044385,0.023090172547847034
28,0.027710517801344394,0.716469179879874,0.031005422227084637,0.47070954575017093,1.680991421803832,3.3015022137314083,0.021534914165735244,0.24357255980372428,0.13207642118819057,0.9292597375065088
29,0.09384113262780011,0.05089799065794796,1.7210429922891781,0.033433026273734866,0.06302849025838077,1.4893690189085318,2.650988134752959,0.06765318625885994,2.7497442754711954,0.5288242184715346
30,0.00026216530799865725,1.5259397268518806,0.0348542315736413,0.7829902955666185,0.0036768366359174252,2.3323409557640553,0.10422463944554329,0.003506531596183777,0.25428016382455826,0.04718938498198986
31,0.030319921653717757,0.8811817482132465,0.03200761962123215,1.496500834092498,0.07876308297924697,1.6794307988327928,0.6943152103261091,0.03616136423731223,0.02991758710332215,0.05363029308617115
32,0.01899397971108556,0.23357018506899477,0.4670112229352817,4.6207126326449215,0.018827190347015858,0.32506091687548905,0.07413709590863436,0.41304265040159227,0.549458371065557,0.07172395791765303
33,0.010759576732292771,2.5528891110420227,0.0601064240783453,0.003695113280788064,0.1026944998074323,0.01314169592410326,1.6784145370163024,0.011769765278324485,0.22659213534928857,0.019760002875700594
34,0.012691555082798005,0.08392903178371489,2.5672760982513427,5.879325131088495,0.0047810329794883725,2.8468403288200497,0.013202217843383551,0.05562371120601892,2.800130334340036,0.2036128135100007
35,0.43577143117785455,2.4554653854444624,0.09636965733766556,0.017899005696177483,2.5193198908045886,0.5972501658797265,0.205964309617877,0.9975064371153712,0.8907777673304081,0.44780420856922865
36,2.442849168036133,0.0,0.0021520625166594983,0.01713243807852268,0.1088833130672574,1.1580985347107053,1.5568999133743346,1.057482023384422,0.07073989954963326,0.051987182021141054
37,0.0,2.8417945069782435,0.010118704333901406,0.021678774744272232,2.019072795279324,0.008216372229158879,0.006630072351545096,0.039906509403139355,0.1478597070798278,0.6534543600976467
38,0.033869690865278246,0.011709414847195149,3.080036599561572,3.024173304900527,0.11202273541688919,0.7439908514171839,1.111941745903343,0.17809954795986413,1.6748343724906445,0.2092246342524886
39,0.284586181551218,0.8793625062741339,1.9582836631704121,1.6748781204298138,0.8941685103885829,2.9633752484619618,2.921905839703977,0.02767408488690853,0.06924014691635966,0.03445267253369093
40,0.026594322472810746,0.0015216781916096806,1.416643039402552,0.16404003740940243,0.023143602467142046,1.3645138290701433,2.7425109609887004,0.0049642263129353525,0.05263625624775887,0.007376664206385612
41,0.09997536331415176,0.5759937000256031,2.386041032351786,1.4402212572693824,0.001198552593588829,0.6899805586340372,0.0037520176582038402,0.4326256932988763,0.32664143765042536,0.03003414173796773
42,3.213854322604835,1.4318185264877974,0.33743316430971027,0.034498602245002986,0.049722709104418755,0.08796095926500856,0.23513900323584674,1.6671800143271684,0.2400390139631927,0.15645438408479095
43,0.018528993723914026,1.9201858794540168,1.9941176764476114,3.8764916452243923,0.6101158399255946,0.06857085089711472,0.020448246041312814,0.3867444145847112,3.2959657970611005,0.6500183242144995
44,0.2844008438624442,2.1858187986016273,4.190511893056333,3.7788090312182905,2.46254704605788,0.1300458533242345,0.12100219973176718,3.027715836405754,1.4732615085616707,0.5624291405901313
45,1.6269945064093918,0.9790884277820587,0.01650537312403321,0.010107360020279885,1.258954870376736,0.344231218341738,4.817060485914349,0.05653392629884183,0.15810746898315847,1.0590431895386427
46,0.4705914780739695,0.0002562582790851593,0.9432935360521079,0.11280352809280157,0.21674531193822621,0.4800881298948079,0.18142650619708,0.033221443250775334,0.032023070434108375,0.09402705536969005
